"","cod_pais","region","sub_reg1","sub_reg2","fecha","tiendas_y_ocio","supermercados_y_farmacias","parques","estaciones_de_transporte_publico","lugares_de_trabajo","zonas_residenciales","dia_semana","dia","n_mes","mes"
"2585","PY","Paraguay","","",2020-03-10,-1,7,-4,-4,19,-3,"martes",10,3,NA
"2586","PY","Paraguay","","",2020-03-11,-13,2,-14,-11,7,5,"miercoles",11,3,NA
"2587","PY","Paraguay","","",2020-03-12,-14,-6,-15,-13,4,6,"jueves",12,3,NA
"2588","PY","Paraguay","","",2020-03-13,-20,-9,-24,-22,-1,8,"viernes",13,3,NA
"2589","PY","Paraguay","","",2020-03-14,-27,-9,-32,-27,-3,10,"sabado",14,3,NA
"2590","PY","Paraguay","","",2020-03-15,-41,-17,-49,-39,-10,13,"domingo",15,3,NA
"2591","PY","Paraguay","","",2020-03-16,-35,-13,-37,-38,-12,13,"lunes",16,3,NA
"2592","PY","Paraguay","","",2020-03-17,-41,-23,-41,-43,-19,14,"martes",17,3,NA
"2593","PY","Paraguay","","",2020-03-18,-48,-29,-50,-51,-25,19,"miercoles",18,3,NA
"2594","PY","Paraguay","","",2020-03-19,-48,-29,-49,-52,-26,19,"jueves",19,3,NA
"2595","PY","Paraguay","","",2020-03-20,-48,-23,-51,-53,-27,19,"viernes",20,3,NA
"2596","PY","Paraguay","","",2020-03-21,-69,-42,-68,-71,-48,27,"sabado",21,3,NA
"2597","PY","Paraguay","","",2020-03-22,-74,-59,-76,-78,-39,25,"domingo",22,3,NA
"2598","PY","Paraguay","","",2020-03-23,-69,-49,-63,-75,-57,30,"lunes",23,3,NA
"2599","PY","Paraguay","","",2020-03-24,-72,-53,-66,-76,-61,31,"martes",24,3,NA
"2600","PY","Paraguay","","",2020-03-25,-72,-53,-65,-77,-62,33,"miercoles",25,3,NA
"2601","PY","Paraguay","","",2020-03-26,-70,-50,-62,-75,-61,31,"jueves",26,3,NA
"2602","PY","Paraguay","","",2020-03-27,-70,-47,-65,-76,-59,33,"viernes",27,3,NA
"2603","PY","Paraguay","","",2020-03-28,-70,-47,-68,-77,-54,30,"sabado",28,3,NA
"2604","PY","Paraguay","","",2020-03-29,-68,-52,-71,-76,-30,23,"domingo",29,3,NA
"2605","PY","Paraguay","","",2020-03-30,-55,-37,-52,-67,-44,24,"lunes",30,3,NA
"2606","PY","Paraguay","","",2020-03-31,-52,-30,-52,-63,-44,22,"martes",31,3,NA
"2607","PY","Paraguay","","",2020-04-01,-59,-39,-56,-68,-49,27,"miercoles",1,4,"abril"
"2608","PY","Paraguay","","",2020-04-02,-61,-40,-58,-69,-50,27,"jueves",2,4,"abril"
"2609","PY","Paraguay","","",2020-04-03,-64,-41,-60,-72,-51,31,"viernes",3,4,"abril"
"2610","PY","Paraguay","","",2020-04-04,-70,-46,-68,-77,-51,30,"sabado",4,4,"abril"
"2611","PY","Paraguay","","",2020-04-05,-73,-57,-75,-80,-34,26,"domingo",5,4,"abril"
"2612","PY","Paraguay","","",2020-04-06,-70,-50,-65,-78,-62,32,"lunes",6,4,"abril"
"2613","PY","Paraguay","","",2020-04-07,-66,-41,-62,-74,-61,29,"martes",7,4,"abril"
"2614","PY","Paraguay","","",2020-04-08,-67,-41,-61,-76,-65,31,"miercoles",8,4,"abril"
"2615","PY","Paraguay","","",2020-04-09,-75,-54,-66,-81,-73,34,"jueves",9,4,"abril"
"2616","PY","Paraguay","","",2020-04-10,-87,-86,-78,-89,-82,44,"viernes",10,4,"abril"
"2617","PY","Paraguay","","",2020-04-11,-75,-53,-71,-81,-59,32,"sabado",11,4,"abril"
"2618","PY","Paraguay","","",2020-04-12,-70,-52,-72,-78,-29,24,"domingo",12,4,"abril"
"2619","PY","Paraguay","","",2020-04-13,-60,-45,-57,-71,-48,27,"lunes",13,4,"abril"
"2620","PY","Paraguay","","",2020-04-14,-57,-37,-55,-68,-46,25,"martes",14,4,"abril"
"2621","PY","Paraguay","","",2020-04-15,-60,-41,-55,-69,-47,28,"miercoles",15,4,"abril"
"2622","PY","Paraguay","","",2020-04-16,-57,-38,-53,-67,-45,26,"jueves",16,4,"abril"
"2623","PY","Paraguay","","",2020-04-17,-58,-35,-56,-67,-44,28,"viernes",17,4,"abril"
"2624","PY","Paraguay","","",2020-04-18,-62,-38,-62,-69,-40,26,"sabado",18,4,"abril"
"2625","PY","Paraguay","","",2020-04-19,-65,-46,-70,-74,-22,22,"domingo",19,4,"abril"
"2626","PY","Paraguay","","",2020-04-20,-54,-37,-51,-66,-40,24,"lunes",20,4,"abril"
"2627","PY","Paraguay","","",2020-04-21,-54,-35,-52,-63,-41,23,"martes",21,4,"abril"
"2628","PY","Paraguay","","",2020-04-22,-55,-37,-52,-62,-40,25,"miercoles",22,4,"abril"
"2629","PY","Paraguay","","",2020-04-23,-55,-39,-50,-63,-39,24,"jueves",23,4,"abril"
"2630","PY","Paraguay","","",2020-04-24,-56,-39,-56,-66,-38,26,"viernes",24,4,"abril"
"2631","PY","Paraguay","","",2020-04-25,-59,-38,-60,-69,-35,24,"sabado",25,4,"abril"
"2632","PY","Paraguay","","",2020-04-26,-64,-47,-68,-73,-19,21,"domingo",26,4,"abril"
"2633","PY","Paraguay","","",2020-04-27,-51,-37,-50,-63,-35,23,"lunes",27,4,"abril"
"2634","PY","Paraguay","","",2020-04-28,-49,-31,-50,-60,-35,18,"martes",28,4,"abril"
"2635","PY","Paraguay","","",2020-04-29,-50,-32,-49,-59,-34,22,"miercoles",29,4,"abril"
"2636","PY","Paraguay","","",2020-04-30,-43,-20,-43,-54,-32,19,"jueves",30,4,"abril"
"2637","PY","Paraguay","","",2020-05-01,-70,-53,-66,-77,-66,33,"viernes",1,5,NA
"2638","PY","Paraguay","","",2020-05-02,-56,-35,-60,-68,-35,23,"sabado",2,5,NA
"2639","PY","Paraguay","","",2020-05-03,-60,-43,-67,-72,-17,20,"domingo",3,5,NA
"2640","PY","Paraguay","","",2020-05-04,-42,-30,-42,-57,-25,18,"lunes",4,5,NA
"2641","PY","Paraguay","","",2020-05-05,-43,-29,-46,-54,-26,18,"martes",5,5,NA
"2642","PY","Paraguay","","",2020-05-06,-43,-27,-45,-53,-26,20,"miercoles",6,5,NA
"2643","PY","Paraguay","","",2020-05-07,-41,-26,-41,-51,-24,19,"jueves",7,5,NA
"2644","PY","Paraguay","","",2020-05-08,-44,-27,-46,-56,-23,20,"viernes",8,5,NA
"2645","PY","Paraguay","","",2020-05-09,-47,-27,-52,-59,-21,20,"sabado",9,5,NA
"2646","PY","Paraguay","","",2020-05-10,-54,-36,-61,-68,-8,18,"domingo",10,5,NA
"2647","PY","Paraguay","","",2020-05-11,-38,-27,-41,-54,-21,17,"lunes",11,5,NA
"2648","PY","Paraguay","","",2020-05-12,-44,-29,-51,-56,-26,18,"martes",12,5,NA
"2649","PY","Paraguay","","",2020-05-13,-35,-18,-41,-48,-21,16,"miercoles",13,5,NA
"2650","PY","Paraguay","","",2020-05-14,-38,-11,-42,-55,-48,19,"jueves",14,5,NA
"2651","PY","Paraguay","","",2020-05-15,-62,-43,-57,-74,-60,28,"viernes",15,5,NA
"2652","PY","Paraguay","","",2020-05-16,-51,-33,-54,-63,-25,21,"sabado",16,5,NA
"2653","PY","Paraguay","","",2020-05-17,-56,-39,-61,-67,-9,18,"domingo",17,5,NA
"2654","PY","Paraguay","","",2020-05-18,-36,-25,-37,-44,-17,15,"lunes",18,5,NA
"2655","PY","Paraguay","","",2020-05-19,-37,-25,-38,-42,-19,15,"martes",19,5,NA
"2656","PY","Paraguay","","",2020-05-20,-38,-26,-36,-43,-17,16,"miercoles",20,5,NA
"2657","PY","Paraguay","","",2020-05-21,-41,-29,-41,-44,-19,17,"jueves",21,5,NA
"2658","PY","Paraguay","","",2020-05-22,-49,-31,-55,-56,-23,20,"viernes",22,5,NA
"2659","PY","Paraguay","","",2020-05-23,-47,-26,-54,-55,-17,19,"sabado",23,5,NA
"2660","PY","Paraguay","","",2020-05-24,-53,-33,-58,-60,-5,17,"domingo",24,5,NA
"2661","PY","Paraguay","","",2020-05-25,-33,-24,-36,-43,-14,15,"lunes",25,5,NA
"2662","PY","Paraguay","","",2020-05-26,-34,-22,-37,-42,-14,14,"martes",26,5,NA
"2663","PY","Paraguay","","",2020-05-27,-34,-22,-35,-42,-13,15,"miercoles",27,5,NA
"2664","PY","Paraguay","","",2020-05-28,-31,-19,-31,-39,-12,14,"jueves",28,5,NA
"2665","PY","Paraguay","","",2020-05-29,-33,-17,-36,-40,-12,14,"viernes",29,5,NA
"2666","PY","Paraguay","","",2020-05-30,-35,-15,-41,-43,-7,13,"sabado",30,5,NA
"2667","PY","Paraguay","","",2020-05-31,-50,-28,-61,-56,-3,16,"domingo",31,5,NA
"2668","PY","Paraguay","","",2020-06-01,-33,-21,-40,-43,-13,15,"lunes",1,6,NA
"2669","PY","Paraguay","","",2020-06-02,-30,-14,-36,-37,-11,13,"martes",2,6,NA
"2670","PY","Paraguay","","",2020-06-03,-32,-18,-33,-39,-11,14,"miercoles",3,6,NA
"2671","PY","Paraguay","","",2020-06-04,-43,-29,-51,-49,-17,18,"jueves",4,6,NA
"2672","PY","Paraguay","","",2020-06-05,-42,-25,-52,-53,-17,19,"viernes",5,6,NA
"2673","PY","Paraguay","","",2020-06-06,-34,-12,-45,-45,-8,15,"sabado",6,6,NA
"2674","PY","Paraguay","","",2020-06-07,-43,-22,-52,-55,5,15,"domingo",7,6,NA
"2675","PY","Paraguay","","",2020-06-08,-28,-17,-32,-40,-9,12,"lunes",8,6,NA
"2676","PY","Paraguay","","",2020-06-09,-31,-19,-35,-40,-11,12,"martes",9,6,NA
"2677","PY","Paraguay","","",2020-06-10,-30,-17,-33,-41,-11,14,"miercoles",10,6,NA
"2678","PY","Paraguay","","",2020-06-11,-25,-13,-27,-36,-10,11,"jueves",11,6,NA
"2679","PY","Paraguay","","",2020-06-12,-43,-23,-41,-54,-45,22,"viernes",12,6,NA
"2680","PY","Paraguay","","",2020-06-13,-39,-19,-48,-51,-12,16,"sabado",13,6,NA
"2681","PY","Paraguay","","",2020-06-14,-44,-25,-52,-56,5,14,"domingo",14,6,NA
"2682","PY","Paraguay","","",2020-06-15,-25,-16,-27,-40,-8,12,"lunes",15,6,NA
"2683","PY","Paraguay","","",2020-06-16,-25,-15,-28,-36,-9,11,"martes",16,6,NA
"2684","PY","Paraguay","","",2020-06-17,-27,-18,-27,-39,-9,12,"miercoles",17,6,NA
"2685","PY","Paraguay","","",2020-06-18,-27,-17,-27,-38,-9,12,"jueves",18,6,NA
"2686","PY","Paraguay","","",2020-06-19,-28,-16,-32,-39,-9,11,"viernes",19,6,NA
"2687","PY","Paraguay","","",2020-06-20,-25,-6,-34,-39,-4,11,"sabado",20,6,NA
"2688","PY","Paraguay","","",2020-06-21,-36,-21,-46,-51,16,10,"domingo",21,6,NA
"2689","PY","Paraguay","","",2020-06-22,-28,-22,-26,-40,-10,12,"lunes",22,6,NA
"2690","PY","Paraguay","","",2020-06-23,-28,-19,-28,-37,-11,11,"martes",23,6,NA
"2691","PY","Paraguay","","",2020-06-24,-31,-23,-30,-40,-10,13,"miercoles",24,6,NA
"2692","PY","Paraguay","","",2020-06-25,-35,-25,-39,-45,-12,15,"jueves",25,6,NA
"2693","PY","Paraguay","","",2020-06-26,-36,-23,-42,-46,-12,16,"viernes",26,6,NA
"2694","PY","Paraguay","","",2020-06-27,-33,-15,-41,-45,-8,15,"sabado",27,6,NA
"2695","PY","Paraguay","","",2020-06-28,-42,-25,-49,-54,-1,14,"domingo",28,6,NA
"2696","PY","Paraguay","","",2020-06-29,-28,-18,-32,-42,-11,13,"lunes",29,6,NA
"2697","PY","Paraguay","","",2020-06-30,-29,-15,-37,-41,-12,12,"martes",30,6,NA
"2698","PY","Paraguay","","",2020-07-01,-28,-16,-33,-38,-11,13,"miercoles",1,7,NA
"2699","PY","Paraguay","","",2020-07-02,-28,-15,-33,-38,-10,13,"jueves",2,7,NA
"2700","PY","Paraguay","","",2020-07-03,-29,-15,-36,-40,-10,13,"viernes",3,7,NA
"2701","PY","Paraguay","","",2020-07-04,-27,-10,-36,-41,-7,12,"sabado",4,7,NA
"2702","PY","Paraguay","","",2020-07-05,-38,-22,-48,-51,1,13,"domingo",5,7,NA
"2703","PY","Paraguay","","",2020-07-06,-25,-15,-33,-39,-11,12,"lunes",6,7,NA
"2704","PY","Paraguay","","",2020-07-07,-38,-27,-51,-46,-17,15,"martes",7,7,NA
"2705","PY","Paraguay","","",2020-07-08,-33,-20,-43,-44,-14,15,"miercoles",8,7,NA
"2706","PY","Paraguay","","",2020-07-09,-28,-17,-33,-38,-10,12,"jueves",9,7,NA
"2707","PY","Paraguay","","",2020-07-10,-28,-16,-34,-39,-9,12,"viernes",10,7,NA
"2708","PY","Paraguay","","",2020-07-11,-29,-13,-35,-42,-6,11,"sabado",11,7,NA
"2709","PY","Paraguay","","",2020-07-12,-36,-21,-44,-50,1,11,"domingo",12,7,NA
"2710","PY","Paraguay","","",2020-07-13,-27,-18,-31,-40,-11,11,"lunes",13,7,NA
"2711","PY","Paraguay","","",2020-07-14,-27,-18,-33,-39,-13,11,"martes",14,7,NA
"2712","PY","Paraguay","","",2020-07-15,-28,-18,-31,-39,-11,12,"miercoles",15,7,NA
"2713","PY","Paraguay","","",2020-07-16,-26,-16,-26,-38,-11,11,"jueves",16,7,NA
"2714","PY","Paraguay","","",2020-07-17,-27,-14,-32,-41,-11,12,"viernes",17,7,NA
"2715","PY","Paraguay","","",2020-07-18,-28,-13,-32,-42,-7,11,"sabado",18,7,NA
"2716","PY","Paraguay","","",2020-07-19,-33,-19,-37,-49,1,10,"domingo",19,7,NA
"2717","PY","Paraguay","","",2020-07-20,-24,-16,-24,-39,-11,10,"lunes",20,7,NA
"2718","PY","Paraguay","","",2020-07-21,-25,-17,-26,-38,-12,11,"martes",21,7,NA
"2719","PY","Paraguay","","",2020-07-22,-28,-20,-25,-39,-11,12,"miercoles",22,7,NA
"2720","PY","Paraguay","","",2020-07-23,-26,-18,-23,-37,-10,11,"jueves",23,7,NA
"2721","PY","Paraguay","","",2020-07-24,-33,-20,-41,-45,-13,15,"viernes",24,7,NA
"2722","PY","Paraguay","","",2020-07-25,-33,-15,-40,-46,-10,15,"sabado",25,7,NA
"2723","PY","Paraguay","","",2020-07-26,-38,-22,-44,-51,-2,13,"domingo",26,7,NA
"2724","PY","Paraguay","","",2020-07-27,-24,-16,-24,-40,-11,12,"lunes",27,7,NA
"2725","PY","Paraguay","","",2020-07-28,-29,-17,-38,-41,-14,14,"martes",28,7,NA
"2726","PY","Paraguay","","",2020-07-29,-25,-12,-31,-38,-12,14,"miercoles",29,7,NA
"2727","PY","Paraguay","","",2020-07-30,-19,-5,-26,-37,-10,12,"jueves",30,7,NA
"2728","PY","Paraguay","","",2020-07-31,-24,-10,-31,-40,-11,12,"viernes",31,7,NA
"2729","PY","Paraguay","","",2020-08-01,-23,-4,-29,-38,-8,11,"sabado",1,8,"febrero"
"2730","PY","Paraguay","","",2020-08-02,-31,-16,-36,-47,-2,11,"domingo",2,8,"febrero"
"2731","PY","Paraguay","","",2020-08-03,-20,-11,-22,-38,-11,12,"lunes",3,8,"febrero"
"2732","PY","Paraguay","","",2020-08-04,-21,-11,-23,-35,-12,11,"martes",4,8,"febrero"
"2733","PY","Paraguay","","",2020-08-05,-23,-12,-22,-36,-11,13,"miercoles",5,8,"febrero"
"2734","PY","Paraguay","","",2020-08-06,-21,-11,-19,-35,-10,11,"jueves",6,8,"febrero"
"2735","PY","Paraguay","","",2020-08-07,-25,-12,-26,-38,-10,12,"viernes",7,8,"febrero"
"2736","PY","Paraguay","","",2020-08-08,-25,-9,-28,-39,-8,12,"sabado",8,8,"febrero"
"2737","PY","Paraguay","","",2020-08-09,-30,-17,-30,-47,0,11,"domingo",9,8,"febrero"
"2738","PY","Paraguay","","",2020-08-10,-20,-11,-16,-36,-10,9,"lunes",10,8,"febrero"
"2739","PY","Paraguay","","",2020-08-11,-23,-12,-25,-36,-11,10,"martes",11,8,"febrero"
"2740","PY","Paraguay","","",2020-08-12,-34,-20,-40,-46,-15,16,"miercoles",12,8,"febrero"
"2741","PY","Paraguay","","",2020-08-13,-27,-15,-29,-38,-10,13,"jueves",13,8,"febrero"
"2742","PY","Paraguay","","",2020-08-14,-25,-10,-31,-40,-10,13,"viernes",14,8,"febrero"
"2743","PY","Paraguay","","",2020-08-15,-30,-7,-37,-45,-23,15,"sabado",15,8,"febrero"
"2744","PY","Paraguay","","",2020-08-16,-30,-10,-39,-49,3,13,"domingo",16,8,"febrero"
"2745","PY","Paraguay","","",2020-08-17,-25,-13,-25,-39,-11,13,"lunes",17,8,"febrero"
"2746","PY","Paraguay","","",2020-08-18,-30,-17,-32,-42,-13,14,"martes",18,8,"febrero"
"2747","PY","Paraguay","","",2020-08-19,-32,-19,-32,-42,-13,15,"miercoles",19,8,"febrero"
"2748","PY","Paraguay","","",2020-08-20,-34,-20,-36,-44,-14,16,"jueves",20,8,"febrero"
"2749","PY","Paraguay","","",2020-08-21,-36,-20,-40,-46,-14,18,"viernes",21,8,"febrero"
"2750","PY","Paraguay","","",2020-08-22,-37,-18,-41,-50,-10,17,"sabado",22,8,"febrero"
"2751","PY","Paraguay","","",2020-08-23,-44,-25,-49,-59,-3,17,"domingo",23,8,"febrero"
"2752","PY","Paraguay","","",2020-08-24,-29,-19,-26,-43,-12,14,"lunes",24,8,"febrero"
"2753","PY","Paraguay","","",2020-08-25,-29,-14,-27,-40,-14,13,"martes",25,8,"febrero"
"2754","PY","Paraguay","","",2020-08-26,-30,-17,-28,-42,-13,15,"miercoles",26,8,"febrero"
"2755","PY","Paraguay","","",2020-08-27,-27,-15,-25,-40,-13,13,"jueves",27,8,"febrero"
"2756","PY","Paraguay","","",2020-08-28,-28,-11,-30,-40,-13,14,"viernes",28,8,"febrero"
"2757","PY","Paraguay","","",2020-08-29,-30,-11,-35,-48,-9,13,"sabado",29,8,"febrero"
"2758","PY","Paraguay","","",2020-08-30,-43,-22,-50,-60,-4,15,"domingo",30,8,"febrero"
"2759","PY","Paraguay","","",2020-08-31,-26,-11,-26,-39,-14,13,"lunes",31,8,"febrero"
"2760","PY","Paraguay","","",2020-09-01,-26,-10,-28,-38,-15,13,"martes",1,9,NA
"2761","PY","Paraguay","","",2020-09-02,-29,-17,-32,-41,-15,15,"miercoles",2,9,NA
"2762","PY","Paraguay","","",2020-09-03,-28,-13,-29,-41,-15,15,"jueves",3,9,NA
"2763","PY","Paraguay","","",2020-09-04,-28,-12,-33,-41,-15,15,"viernes",4,9,NA
"2764","PY","Paraguay","","",2020-09-05,-30,-11,-34,-49,-12,14,"sabado",5,9,NA
"2765","PY","Paraguay","","",2020-09-06,-39,-20,-45,-59,-8,15,"domingo",6,9,NA
"2766","PY","Paraguay","","",2020-09-07,-28,-16,-33,-43,-17,15,"lunes",7,9,NA
"2767","PY","Paraguay","","",2020-09-08,-27,-14,-30,-39,-17,13,"martes",8,9,NA
"2768","PY","Paraguay","","",2020-09-09,-28,-18,-27,-40,-16,14,"miercoles",9,9,NA
"2769","PY","Paraguay","","",2020-09-10,-26,-16,-23,-38,-16,13,"jueves",10,9,NA
"2770","PY","Paraguay","","",2020-09-11,-29,-16,-30,-41,-16,13,"viernes",11,9,NA
"2771","PY","Paraguay","","",2020-09-12,-30,-15,-34,-48,-14,13,"sabado",12,9,NA
"2772","PY","Paraguay","","",2020-09-13,-36,-21,-39,-55,-8,12,"domingo",13,9,NA
"2773","PY","Paraguay","","",2020-09-14,-31,-20,-34,-45,-17,15,"lunes",14,9,NA
"2774","PY","Paraguay","","",2020-09-15,-28,-15,-32,-41,-15,14,"martes",15,9,NA
"2775","PY","Paraguay","","",2020-09-16,-32,-21,-35,-44,-17,16,"miercoles",16,9,NA
"2776","PY","Paraguay","","",2020-09-17,-30,-18,-29,-42,-16,15,"jueves",17,9,NA
"2777","PY","Paraguay","","",2020-09-18,-30,-16,-32,-41,-14,15,"viernes",18,9,NA
"2778","PY","Paraguay","","",2020-09-19,-31,-14,-35,-49,-12,14,"sabado",19,9,NA
"2779","PY","Paraguay","","",2020-09-20,-39,-20,-42,-55,-7,14,"domingo",20,9,NA
"2780","PY","Paraguay","","",2020-09-21,-26,-15,-27,-41,-15,14,"lunes",21,9,NA
"2781","PY","Paraguay","","",2020-09-22,-31,-15,-32,-40,-16,14,"martes",22,9,NA
"2782","PY","Paraguay","","",2020-09-23,-34,-19,-35,-43,-15,15,"miercoles",23,9,NA
"2783","PY","Paraguay","","",2020-09-24,-33,-17,-32,-41,-15,15,"jueves",24,9,NA
"2784","PY","Paraguay","","",2020-09-25,-33,-13,-37,-41,-14,15,"viernes",25,9,NA
"2785","PY","Paraguay","","",2020-09-26,-33,-10,-37,-47,-12,12,"sabado",26,9,NA
"2786","PY","Paraguay","","",2020-09-27,-42,-19,-46,-57,-11,14,"domingo",27,9,NA
"2787","PY","Paraguay","","",2020-09-28,-27,-8,-30,-39,-16,13,"lunes",28,9,NA
"2788","PY","Paraguay","","",2020-09-29,-39,-18,-31,-49,-51,20,"martes",29,9,NA
"2789","PY","Paraguay","","",2020-09-30,-31,-10,-33,-39,-15,11,"miercoles",30,9,NA
"2790","PY","Paraguay","","",2020-10-01,-32,-11,-35,-37,-14,10,"jueves",1,10,NA
"2791","PY","Paraguay","","",2020-10-02,-29,-8,-36,-37,-14,12,"viernes",2,10,NA
"2792","PY","Paraguay","","",2020-10-03,-30,-5,-36,-44,-13,12,"sabado",3,10,NA
"2793","PY","Paraguay","","",2020-10-04,-34,-13,-36,-51,-11,10,"domingo",4,10,NA
"2794","PY","Paraguay","","",2020-10-05,-25,-8,-25,-35,-15,11,"lunes",5,10,NA
"2795","PY","Paraguay","","",2020-10-06,-25,-7,-25,-35,-14,10,"martes",6,10,NA
"2796","PY","Paraguay","","",2020-10-07,-27,-12,-27,-39,-13,12,"miercoles",7,10,NA
"2797","PY","Paraguay","","",2020-10-08,-27,-12,-29,-39,-11,12,"jueves",8,10,NA
"2798","PY","Paraguay","","",2020-10-09,-28,-10,-34,-40,-12,13,"viernes",9,10,NA
"2799","PY","Paraguay","","",2020-10-10,-26,-6,-29,-41,-9,11,"sabado",10,10,NA
"2800","PY","Paraguay","","",2020-10-11,-32,-15,-27,-47,-6,10,"domingo",11,10,NA
"2801","PY","Paraguay","","",2020-10-12,-26,-12,-23,-39,-13,12,"lunes",12,10,NA
"2802","PY","Paraguay","","",2020-10-13,-27,-11,-30,-38,-13,12,"martes",13,10,NA
"2803","PY","Paraguay","","",2020-10-14,-34,-16,-40,-44,-14,14,"miercoles",14,10,NA
"2804","PY","Paraguay","","",2020-10-15,-28,-7,-30,-39,-12,12,"jueves",15,10,NA
"2805","PY","Paraguay","","",2020-10-16,-26,-6,-29,-36,-10,11,"viernes",16,10,NA
"2806","PY","Paraguay","","",2020-10-17,-27,-4,-28,-38,-9,10,"sabado",17,10,NA
"2807","PY","Paraguay","","",2020-10-18,-33,-12,-28,-43,-6,10,"domingo",18,10,NA
"2808","PY","Paraguay","","",2020-10-19,-26,-10,-23,-36,-11,11,"lunes",19,10,NA
"2809","PY","Paraguay","","",2020-10-20,-27,-8,-26,-35,-11,11,"martes",20,10,NA
"2810","PY","Paraguay","","",2020-10-21,-27,-11,-22,-39,-10,12,"miercoles",21,10,NA
"2811","PY","Paraguay","","",2020-10-22,-25,-10,-18,-36,-9,11,"jueves",22,10,NA
"2812","PY","Paraguay","","",2020-10-23,-27,-9,-24,-37,-10,11,"viernes",23,10,NA
"2813","PY","Paraguay","","",2020-10-24,-26,-6,-24,-38,-8,10,"sabado",24,10,NA
"2814","PY","Paraguay","","",2020-10-25,-32,-12,-25,-43,-6,9,"domingo",25,10,NA
"2815","PY","Paraguay","","",2020-10-26,-31,-13,-31,-44,-17,11,"lunes",26,10,NA
"2816","PY","Paraguay","","",2020-10-27,-22,-4,-21,-33,-10,9,"martes",27,10,NA
"2817","PY","Paraguay","","",2020-10-28,-23,-9,-22,-37,-10,10,"miercoles",28,10,NA
"2818","PY","Paraguay","","",2020-10-29,-22,-6,-26,-35,-10,10,"jueves",29,10,NA
"2819","PY","Paraguay","","",2020-10-30,-21,-3,-27,-34,-9,9,"viernes",30,10,NA
"2820","PY","Paraguay","","",2020-10-31,-20,1,-23,-34,-8,7,"sabado",31,10,NA
"2821","PY","Paraguay","","",2020-11-01,-26,-8,-23,-40,-6,8,"domingo",1,11,NA
"2822","PY","Paraguay","","",2020-11-02,-18,-5,-18,-33,-10,9,"lunes",2,11,NA
"2823","PY","Paraguay","","",2020-11-03,-20,-4,-22,-32,-9,9,"martes",3,11,NA
"2824","PY","Paraguay","","",2020-11-04,-22,-8,-23,-36,-9,10,"miercoles",4,11,NA
"2825","PY","Paraguay","","",2020-11-05,-21,-6,-21,-34,-7,9,"jueves",5,11,NA
"2826","PY","Paraguay","","",2020-11-06,-23,-6,-26,-33,-7,9,"viernes",6,11,NA
"2827","PY","Paraguay","","",2020-11-07,-23,-5,-25,-35,-7,8,"sabado",7,11,NA
"2828","PY","Paraguay","","",2020-11-08,-33,-14,-35,-45,-9,10,"domingo",8,11,NA
"2829","PY","Paraguay","","",2020-11-09,-33,-17,-43,-43,-16,15,"lunes",9,11,NA
"2830","PY","Paraguay","","",2020-11-10,-27,-9,-37,-36,-11,11,"martes",10,11,NA
"2831","PY","Paraguay","","",2020-11-11,-25,-12,-26,-37,-8,11,"miercoles",11,11,NA
"2832","PY","Paraguay","","",2020-11-12,-23,-8,-25,-34,-7,9,"jueves",12,11,NA
"2833","PY","Paraguay","","",2020-11-13,-24,-9,-28,-34,-8,9,"viernes",13,11,NA
"2834","PY","Paraguay","","",2020-11-14,-25,-8,-30,-35,-8,7,"sabado",14,11,NA
"2835","PY","Paraguay","","",2020-11-15,-40,-22,-48,-46,-16,8,"domingo",15,11,NA
"2836","PY","Paraguay","","",2020-11-16,-24,-11,-26,-34,-10,8,"lunes",16,11,NA
"2837","PY","Paraguay","","",2020-11-17,-23,-7,-29,-34,-9,8,"martes",17,11,NA
"2838","PY","Paraguay","","",2020-11-18,-28,-14,-33,-41,-11,12,"miercoles",18,11,NA
"2839","PY","Paraguay","","",2020-11-19,-22,-11,-23,-33,-7,9,"jueves",19,11,NA
"2840","PY","Paraguay","","",2020-11-20,-23,-9,-28,-33,-7,9,"viernes",20,11,NA
"2841","PY","Paraguay","","",2020-11-21,-23,-7,-26,-34,-7,8,"sabado",21,11,NA
"2842","PY","Paraguay","","",2020-11-22,-30,-13,-27,-41,-6,8,"domingo",22,11,NA
"2843","PY","Paraguay","","",2020-11-23,-24,-11,-22,-35,-8,9,"lunes",23,11,NA
"2844","PY","Paraguay","","",2020-11-24,-23,-9,-24,-33,-8,9,"martes",24,11,NA
"2845","PY","Paraguay","","",2020-11-25,-25,-12,-24,-36,-8,10,"miercoles",25,11,NA
"2846","PY","Paraguay","","",2020-11-26,-35,-18,-46,-44,-17,13,"jueves",26,11,NA
"2847","PY","Paraguay","","",2020-11-27,-20,-3,-29,-33,-6,7,"viernes",27,11,NA
"2848","PY","Paraguay","","",2020-11-28,-20,-2,-28,-32,-5,7,"sabado",28,11,NA
"2849","PY","Paraguay","","",2020-11-29,-30,-11,-37,-41,-6,9,"domingo",29,11,NA
"2850","PY","Paraguay","","",2020-11-30,-28,-8,-39,-40,-13,12,"lunes",30,11,NA
"2851","PY","Paraguay","","",2020-12-01,-17,1,-24,-28,-6,7,"martes",1,12,"marzo"
"2852","PY","Paraguay","","",2020-12-02,-22,-8,-30,-35,-6,9,"miercoles",2,12,"marzo"
"2853","PY","Paraguay","","",2020-12-03,-24,-8,-36,-37,-9,11,"jueves",3,12,"marzo"
